代码,名称,收盘价,信号强度,历史回测胜率,回测信号数,操作建议,战法逻辑
600019,宝钢股份,7.33,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600279,重庆港,5.51,70%,0.0%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000626,远大控股,8.17,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601019,山东出版,9.24,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002601,龙佰集团,19.97,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000422,湖北宜化,14.76,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603018,华设集团,7.79,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601311,骆驼股份,9.44,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600318,新力金融,9.43,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
605050,福然德,13.48,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603693,江苏新能,12.48,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600335,国机汽车,6.62,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600128,苏豪弘业,11.28,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002283,天润工业,6.33,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000157,中联重科,8.87,70%,0.0%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600061,国投资本,7.9,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600480,凌云股份,12.66,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601666,平煤股份,8.49,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
001239,永达股份,16.59,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002552,宝鼎科技,17.75,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600707,彩虹股份,6.92,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600872,中炬高新,18.08,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603359,东珠生态,8.78,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002096,易普力,13.45,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603328,依顿电子,11.43,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002743,富煌钢构,5.7,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603788,宁波高发,16.56,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002546,新联电子,7.11,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603511,爱慕股份,16.72,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603759,海天股份,10.95,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603187,海容冷链,15.75,70%,0.0%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002632,道明光学,13.35,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601609,金田股份,11.25,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
605155,西大门,17.75,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002617,露笑科技,8.51,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600109,国金证券,9.65,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603639,海利尔,12.97,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000899,赣能股份,10.36,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600746,江苏索普,7.12,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600894,广日股份,9.63,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002500,山西证券,6.24,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600830,香溢融通,9.95,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002941,新疆交建,16.94,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002739,万达电影,11.59,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603697,有友食品,13.21,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000822,山东海化,5.52,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600059,古越龙山,9.4,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600419,天润乳业,10.04,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002701,奥瑞金,6.05,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002072,凯瑞德,7.56,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000928,中钢国际,6.67,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002576,通达动力,17.64,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002449,国星光电,8.91,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002734,利民股份,16.83,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002242,九阳股份,10.79,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603166,福达股份,16.06,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000890,法尔胜,5.82,70%,0.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600283,钱江水利,9.67,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000541,佛山照明,6.37,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600828,茂业商业,7.69,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000166,申万宏源,5.43,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000932,华菱钢铁,5.69,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
605007,五洲特纸,13.53,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601003,柳钢股份,5.1,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002376,新北洋,7.99,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000571,新大洲A,6.02,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600966,博汇纸业,6.54,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000610,西安旅游,12.72,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000885,城发环境,13.98,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603311,金海高科,14.43,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600628,新世界,8.52,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600420,国药现代,10.67,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
003038,鑫铂股份,16.36,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603201,XD常润股,17.26,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600138,中青旅,10.13,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601229,上海银行,10.07,70%,0.0%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603218,日月股份,13.68,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002337,赛象科技,6.75,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601007,金陵饭店,7.9,70%,0.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600841,动力新科,6.43,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600916,中国黄金,8.24,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603527,众源新材,11.49,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601555,东吴证券,9.34,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600063,皖维高新,6.39,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603776,永安行,19.25,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002852,道道全,11.07,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601636,旗滨集团,6.39,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601952,苏垦农发,9.33,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603128,华贸物流,6.12,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002962,五方光电,15.02,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002441,众业达,9.58,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601177,杭齿前进,17.73,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002606,大连电瓷,9.19,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600273,嘉化能源,9.4,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002423,中粮资本,12.22,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601233,桐昆股份,17.36,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002846,英联股份,17.02,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600814,杭州解百,8.53,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603515,欧普照明,18.62,70%,0.0%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002079,苏州固锝,10.03,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600736,苏州高新,7.69,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002707,众信旅游,7.3,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600331,宏达股份,12.5,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600350,山东高速,9.73,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002673,西部证券,8.19,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002939,长城证券,10.52,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000498,山东路桥,6.1,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000554,泰山石油,6.73,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603586,金麒麟,19.37,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603638,艾迪精密,19.7,70%,0.0%,10,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002101,广东鸿图,12.6,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000983,山西焦煤,7.06,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600195,中牧股份,8.07,70%,0.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600906,财达证券,7.09,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603055,台华新材,9.45,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600528,中铁工业,8.45,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002655,共达电声,13.27,70%,0.0%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600587,新华医疗,16.5,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603313,梦百合,9.53,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002590,万安科技,15.65,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603210,泰鸿万立,19.91,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603777,来伊份,14.09,70%,0.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002106,莱宝高科,11.38,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002041,登海种业,9.84,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002511,中顺洁柔,8.4,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002370,亚太药业,7.61,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002011,盾安环境,13.18,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603912,佳力图,8.96,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002783,凯龙股份,9.81,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603387,基蛋生物,8.48,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603317,天味食品,13.28,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600158,中体产业,9.1,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002276,万马股份,17.22,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603071,物产环能,13.59,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603587,地素时尚,13.23,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000650,仁和药业,6.18,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002531,天顺风能,7.26,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603871,嘉友国际,14.05,70%,0.0%,8,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603819,神力股份,12.1,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603949,雪龙集团,19.16,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600676,交运股份,7.47,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
001376,百通能源,16.47,70%,0.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002395,双象股份,17.4,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603289,泰瑞机器,10.44,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601901,方正证券,8.0,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601002,晋亿实业,5.27,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603987,康德莱,9.0,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000978,桂林旅游,7.18,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601788,光大证券,18.07,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603238,诺邦股份,18.11,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603505,金石资源,19.09,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603081,大丰实业,14.1,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000990,诚志股份,8.19,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603725,天安新材,9.79,70%,0.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603811,诚意药业,11.37,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
001236,弘业期货,11.02,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002772,众兴菌业,14.83,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002917,金奥博,13.68,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002815,崇达技术,14.51,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002559,亚威股份,10.55,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601108,财通证券,9.05,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603327,福蓉科技,11.6,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000728,国元证券,8.69,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002824,和胜股份,19.59,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000531,穗恒运Ａ,6.95,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002244,滨江集团,10.25,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
605555,德昌股份,18.76,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600817,宇通重工,11.58,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603028,赛福天,9.53,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000957,中通客车,11.45,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002648,卫星化学,18.22,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002078,太阳纸业,15.66,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600101,明星电力,9.62,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002035,华帝股份,6.3,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603989,艾华集团,17.51,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601827,三峰环境,8.55,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002561,徐家汇,9.42,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600643,爱建集团,5.74,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002823,凯中精密,16.7,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
605228,神通科技,16.38,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002539,云图控股,11.98,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000737,北方铜业,15.76,70%,0.0%,7,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600671,天目药业,17.5,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600522,中天科技,18.61,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600236,桂冠电力,8.06,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002688,金河生物,6.19,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000419,通程控股,6.55,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002170,芭田股份,12.27,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600509,天富能源,8.69,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600354,敦煌种业,6.73,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000506,招金黄金,13.86,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002251,步步高,5.7,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002469,三维化学,8.65,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600560,金自天正,17.13,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002387,维信诺,9.06,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600054,黄山旅游,11.49,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002909,集泰股份,7.27,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002399,海普瑞,12.34,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600827,百联股份,9.38,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
605018,长华集团,11.53,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002516,旷达科技,6.99,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600064,南京高科,8.86,70%,0.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600095,湘财股份,11.85,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002692,远程股份,5.37,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603585,苏利股份,19.51,70%,0.0%,10,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600615,鑫源智造,11.98,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600526,菲达环保,5.42,70%,0.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002282,博深股份,7.57,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600521,华海药业,18.35,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002386,天原股份,5.62,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601878,浙商证券,11.2,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603073,彩蝶实业,19.05,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601238,广汽集团,8.44,70%,0.0%,6,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603599,广信股份,11.91,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600889,南京化纤,16.35,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600847,万里股份,12.25,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603990,麦迪科技,16.05,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601390,中国中铁,5.58,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002454,松芝股份,8.86,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601990,南京证券,8.19,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002483,润邦股份,7.18,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600517,国网英大,6.36,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600704,物产中大,5.86,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603086,先达股份,8.45,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600326,西藏天路,11.44,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603229,奥翔药业,10.2,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000795,英洛华,10.41,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600115,中国东航,6.0,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601139,深圳燃气,6.72,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002299,圣农发展,16.69,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
000617,中油资本,9.97,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603648,畅联股份,10.64,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002969,嘉美包装,16.58,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600637,东方明珠,14.65,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600458,时代新材,14.18,70%,0.0%,0,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002221,东华能源,8.31,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
603233,大参林,18.54,70%,0.0%,5,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
600738,丽尚国潮,5.32,70%,0.0%,4,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002057,中钢天源,10.71,70%,0.0%,1,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
002960,青鸟消防,11.34,70%,0.0%,2,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
601200,上海环境,8.21,70%,0.0%,3,【备选】回踩力度尚可，观察均线支撑,MACD水上+地量回踩均线
